image,gt_class_id,gt_class_name,gt_component_id,gt_area_px,inclusion_coverage,correct_class_coverage,dominant_pred_class_id,dominant_pred_class_name,dominant_ratio,correct_class_ratio,fragment_class_count,fragment_classes,matched_pred_component_id,matched_intersection_px,matched_pred_area_px,purity
0726-32_crop_01.jpg,1,A,2,59,0.9322033898305084,0.9322033898305084,1,A,1.0,1.0,1,A,2,55,62,0.8870967741935484
0726-32_crop_01.jpg,1,A,3,83,0.9759036144578314,0.9759036144578314,1,A,1.0,1.0,1,A,3,81,91,0.8901098901098901
0726-32_crop_01.jpg,1,A,4,46,0.45652173913043476,0.45652173913043476,1,A,1.0,1.0,1,A,4,21,31,0.6774193548387096
0726-32_crop_01.jpg,1,A,5,311,0.8971061093247589,0.8971061093247589,1,A,1.0,1.0,1,A,5,279,543,0.5138121546961326
0726-32_crop_01.jpg,1,A,6,124,0.9112903225806451,0.9112903225806451,1,A,1.0,1.0,1,A,5,113,543,0.20810313075506445
0726-32_crop_01.jpg,1,A,7,66,0.8636363636363636,0.8636363636363636,1,A,1.0,1.0,1,A,8,57,135,0.4222222222222222
0726-32_crop_01.jpg,1,A,8,75,0.8133333333333334,0.8133333333333334,1,A,1.0,1.0,1,A,8,61,135,0.45185185185185184
0726-32_crop_01.jpg,1,A,9,81,0.8271604938271605,0.8271604938271605,1,A,1.0,1.0,1,A,9,67,81,0.8271604938271605
0726-32_crop_01.jpg,1,A,10,97,0.9175257731958762,0.9175257731958762,1,A,1.0,1.0,1,A,11,89,99,0.898989898989899
0726-32_crop_01.jpg,1,A,11,81,0.9629629629629629,0.9629629629629629,1,A,1.0,1.0,1,A,12,78,107,0.7289719626168224
0726-32_crop_01.jpg,3,C,1,184,0.7663043478260869,0.0,1,A,1.0,0.0,1,A,6,141,149,0.9463087248322147
0726-35_crop_00.jpg,1,A,1,205,0.8,0.8,1,A,1.0,1.0,1,A,1,164,177,0.9265536723163842
0726-35_crop_00.jpg,1,A,2,71,0.6338028169014085,0.6338028169014085,1,A,1.0,1.0,1,A,2,45,45,1.0
0726-35_crop_00.jpg,1,A,3,451,0.9401330376940134,0.9401330376940134,1,A,1.0,1.0,1,A,3,424,482,0.8796680497925311
0726-35_crop_00.jpg,1,A,4,129,0.9224806201550387,0.9224806201550387,1,A,1.0,1.0,1,A,4,119,139,0.8561151079136691
0726-35_crop_00.jpg,1,A,5,122,0.9344262295081968,0.9344262295081968,1,A,1.0,1.0,1,A,5,114,136,0.8382352941176471
0726-35_crop_00.jpg,1,A,6,64,0.828125,0.828125,1,A,1.0,1.0,1,A,7,53,56,0.9464285714285714
0726-35_crop_00.jpg,1,A,7,68,0.8235294117647058,0.8235294117647058,1,A,1.0,1.0,1,A,8,56,56,1.0
0726-35_crop_00.jpg,1,A,8,37,0.43243243243243246,0.43243243243243246,1,A,1.0,1.0,1,A,9,16,16,1.0
0726-35_crop_00.jpg,1,A,9,95,1.0,1.0,1,A,1.0,1.0,1,A,10,95,102,0.9313725490196079
0726-35_crop_00.jpg,1,A,10,70,0.8285714285714286,0.8285714285714286,1,A,1.0,1.0,1,A,11,58,62,0.9354838709677419
0726-35_crop_00.jpg,1,A,11,53,0.5849056603773585,0.5849056603773585,1,A,1.0,1.0,1,A,12,31,31,1.0
0726-35_crop_00.jpg,1,A,12,88,0.9545454545454546,0.9545454545454546,1,A,1.0,1.0,1,A,13,84,106,0.7924528301886793
0726-35_crop_00.jpg,1,A,13,79,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0726-35_crop_00.jpg,1,A,14,102,0.8431372549019608,0.8431372549019608,1,A,1.0,1.0,1,A,14,86,97,0.8865979381443299
0726-35_crop_00.jpg,1,A,15,170,0.9647058823529412,0.9647058823529412,1,A,1.0,1.0,1,A,15,164,206,0.7961165048543689
0726-35_crop_00.jpg,1,A,16,65,0.9230769230769231,0.9230769230769231,1,A,1.0,1.0,1,A,16,60,71,0.8450704225352113
0726-35_crop_00.jpg,1,A,17,78,1.0,1.0,1,A,1.0,1.0,1,A,17,78,99,0.7878787878787878
0726-35_crop_00.jpg,1,A,18,361,0.817174515235457,0.817174515235457,1,A,1.0,1.0,1,A,18,295,339,0.8702064896755162
0726-36_crop_00.jpg,1,A,1,187,0.9090909090909091,0.9090909090909091,1,A,1.0,1.0,1,A,2,170,196,0.8673469387755102
0726-36_crop_00.jpg,1,A,2,60,0.8333333333333334,0.8333333333333334,1,A,1.0,1.0,1,A,4,50,129,0.3875968992248062
0726-36_crop_00.jpg,1,A,3,65,0.6923076923076923,0.6923076923076923,1,A,1.0,1.0,1,A,4,45,129,0.3488372093023256
0726-36_crop_00.jpg,1,A,4,49,0.8979591836734694,0.8979591836734694,1,A,1.0,1.0,1,A,5,44,68,0.6470588235294118
0726-36_crop_00.jpg,1,A,5,34,0.7352941176470589,0.7352941176470589,1,A,1.0,1.0,1,A,6,25,37,0.6756756756756757
0726-36_crop_00.jpg,1,A,6,34,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0726-36_crop_00.jpg,1,A,7,39,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0726-36_crop_00.jpg,1,A,8,86,0.6976744186046512,0.6976744186046512,1,A,1.0,1.0,1,A,7,60,95,0.631578947368421
0726-36_crop_00.jpg,1,A,9,121,0.9917355371900827,0.9917355371900827,1,A,1.0,1.0,1,A,8,120,152,0.7894736842105263
0726-36_crop_00.jpg,1,A,10,157,0.8853503184713376,0.8853503184713376,1,A,1.0,1.0,1,A,9,139,195,0.7128205128205128
0726-36_crop_00.jpg,1,A,11,122,0.9426229508196722,0.9426229508196722,1,A,1.0,1.0,1,A,10,115,134,0.8582089552238806
0726-6_crop_01.jpg,1,A,1,178,0.9325842696629213,0.9325842696629213,1,A,1.0,1.0,1,A,1,166,217,0.7649769585253456
0726-6_crop_01.jpg,1,A,2,348,0.9683908045977011,0.9683908045977011,1,A,1.0,1.0,1,A,2,337,432,0.7800925925925926
0726-6_crop_01.jpg,1,A,3,544,0.9209558823529411,0.9209558823529411,1,A,1.0,1.0,1,A,4,501,542,0.9243542435424354
0726-6_crop_01.jpg,1,A,4,51,0.5882352941176471,0.5882352941176471,1,A,1.0,1.0,1,A,5,30,149,0.20134228187919462
0726-6_crop_01.jpg,1,A,5,106,0.5660377358490566,0.5660377358490566,1,A,1.0,1.0,1,A,5,60,149,0.40268456375838924
0726-6_crop_01.jpg,1,A,6,106,0.839622641509434,0.839622641509434,1,A,1.0,1.0,1,A,7,89,95,0.9368421052631579
0726-6_crop_01.jpg,1,A,7,263,0.7870722433460076,0.7870722433460076,1,A,1.0,1.0,1,A,8,207,239,0.8661087866108786
0726-6_crop_01.jpg,1,A,8,190,0.9736842105263158,0.9736842105263158,1,A,1.0,1.0,1,A,9,185,207,0.893719806763285
0726-6_crop_01.jpg,1,A,9,51,0.803921568627451,0.803921568627451,1,A,1.0,1.0,1,A,10,41,49,0.8367346938775511
0726-6_crop_01.jpg,4,D,1,49,1.0,1.0,4,D,1.0,1.0,1,D,3,49,89,0.550561797752809
0726-7_crop_01.jpg,1,A,1,83,0.8674698795180723,0.8674698795180723,1,A,1.0,1.0,1,A,1,72,118,0.6101694915254238
0726-7_crop_01.jpg,1,A,2,125,0.88,0.88,1,A,1.0,1.0,1,A,2,110,117,0.9401709401709402
0726-7_crop_01.jpg,1,A,3,74,0.7567567567567568,0.0945945945945946,3,C,0.875,0.125,2,A|C,3,56,58,0.9655172413793104
0726-7_crop_01.jpg,4,D,1,81,1.0,1.0,4,D,1.0,1.0,1,D,5,81,97,0.8350515463917526
0822-11_crop_02.jpg,1,A,1,72,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-11_crop_02.jpg,1,A,2,175,0.8228571428571428,0.8228571428571428,1,A,1.0,1.0,1,A,1,144,154,0.935064935064935
0822-13_crop_00.jpg,1,A,1,512,0.935546875,0.935546875,1,A,1.0,1.0,1,A,1,479,540,0.8870370370370371
0822-13_crop_00.jpg,1,A,2,66,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-13_crop_00.jpg,1,A,3,57,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-13_crop_00.jpg,1,A,4,125,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-13_crop_00.jpg,1,A,5,343,0.9154518950437318,0.9154518950437318,1,A,1.0,1.0,1,A,2,314,394,0.7969543147208121
0822-13_crop_00.jpg,1,A,6,41,0.4146341463414634,0.4146341463414634,1,A,1.0,1.0,1,A,2,17,394,0.04314720812182741
0822-13_crop_00.jpg,1,A,7,132,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-13_crop_00.jpg,1,A,8,57,0.5964912280701754,0.5964912280701754,1,A,1.0,1.0,1,A,4,34,34,1.0
0822-13_crop_00.jpg,1,A,9,42,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-13_crop_00.jpg,1,A,10,46,0.30434782608695654,0.30434782608695654,1,A,1.0,1.0,1,A,6,14,321,0.04361370716510903
0822-13_crop_00.jpg,1,A,11,68,0.8970588235294118,0.8970588235294118,1,A,1.0,1.0,1,A,6,61,321,0.19003115264797507
0822-13_crop_00.jpg,1,A,12,223,0.8430493273542601,0.8430493273542601,1,A,1.0,1.0,1,A,6,188,321,0.5856697819314641
0822-13_crop_00.jpg,1,A,13,115,0.9043478260869565,0.9043478260869565,1,A,1.0,1.0,1,A,7,104,110,0.9454545454545454
0822-13_crop_00.jpg,1,A,14,532,0.9078947368421053,0.9078947368421053,1,A,1.0,1.0,1,A,10,483,501,0.9640718562874252
0822-13_crop_00.jpg,1,A,15,339,0.9262536873156342,0.9262536873156342,1,A,1.0,1.0,1,A,14,314,337,0.9317507418397626
0822-13_crop_00.jpg,3,C,1,1180,0.10254237288135593,0.0,1,A,0.5454545454545454,0.0,2,A|B,15,41,41,1.0
0822-14_crop_00.jpg,1,A,1,74,0.8918918918918919,0.8918918918918919,1,A,1.0,1.0,1,A,1,66,75,0.88
0822-14_crop_00.jpg,1,A,2,317,0.9558359621451105,0.9558359621451105,1,A,1.0,1.0,1,A,2,303,343,0.8833819241982507
0822-14_crop_00.jpg,1,A,3,108,0.8703703703703703,0.8703703703703703,1,A,1.0,1.0,1,A,3,94,121,0.7768595041322314
0822-14_crop_00.jpg,1,A,4,156,0.8333333333333334,0.8333333333333334,1,A,1.0,1.0,1,A,7,130,183,0.7103825136612022
0822-14_crop_00.jpg,1,A,5,103,0.941747572815534,0.941747572815534,1,A,1.0,1.0,1,A,8,97,163,0.5950920245398773
0822-14_crop_00.jpg,1,A,6,45,0.9111111111111111,0.9111111111111111,1,A,1.0,1.0,1,A,8,41,163,0.25153374233128833
0822-14_crop_00.jpg,1,A,7,95,0.7578947368421053,0.7578947368421053,1,A,1.0,1.0,1,A,9,72,155,0.4645161290322581
0822-14_crop_00.jpg,1,A,8,68,0.7794117647058824,0.7794117647058824,1,A,1.0,1.0,1,A,9,53,155,0.3419354838709677
0822-14_crop_00.jpg,1,A,9,149,0.42953020134228187,0.42953020134228187,1,A,1.0,1.0,1,A,10,64,103,0.6213592233009708
0822-14_crop_00.jpg,1,A,10,71,0.8450704225352113,0.8450704225352113,1,A,1.0,1.0,1,A,11,60,64,0.9375
0822-14_crop_00.jpg,1,A,11,81,0.9753086419753086,0.9753086419753086,1,A,1.0,1.0,1,A,12,79,157,0.5031847133757962
0822-14_crop_00.jpg,1,A,12,71,0.8873239436619719,0.8873239436619719,1,A,1.0,1.0,1,A,13,63,178,0.3539325842696629
0822-14_crop_00.jpg,1,A,13,57,0.8070175438596491,0.8070175438596491,1,A,1.0,1.0,1,A,12,46,157,0.2929936305732484
0822-14_crop_00.jpg,1,A,14,214,0.6308411214953271,0.6308411214953271,1,A,1.0,1.0,1,A,14,135,140,0.9642857142857143
0822-14_crop_00.jpg,1,A,15,78,0.9487179487179487,0.9487179487179487,1,A,1.0,1.0,1,A,13,74,178,0.4157303370786517
0822-14_crop_00.jpg,1,A,16,244,0.9590163934426229,0.9590163934426229,1,A,1.0,1.0,1,A,15,234,260,0.9
0822-14_crop_00.jpg,2,B,1,170,0.19411764705882353,0.19411764705882353,2,B,1.0,1.0,1,B,4,33,33,1.0
0822-14_crop_00.jpg,2,B,2,449,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-14_crop_00.jpg,3,C,1,81,0.8518518518518519,0.0,1,A,1.0,0.0,1,A,6,69,74,0.9324324324324325
0822-14_crop_01.jpg,1,A,1,205,0.04390243902439024,0.0,2,B,1.0,0.0,1,B,1,9,18,0.5
0822-14_crop_01.jpg,1,A,2,146,0.8561643835616438,0.8561643835616438,1,A,1.0,1.0,1,A,3,125,137,0.9124087591240876
0822-14_crop_01.jpg,1,A,3,206,0.5922330097087378,0.5922330097087378,1,A,1.0,1.0,1,A,4,122,123,0.991869918699187
0822-14_crop_01.jpg,1,A,4,157,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-14_crop_01.jpg,1,A,5,206,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-14_crop_01.jpg,1,A,6,698,0.4484240687679083,0.4484240687679083,1,A,1.0,1.0,1,A,5,313,329,0.9513677811550152
0822-15_crop_00.jpg,1,A,1,426,0.8356807511737089,0.8356807511737089,1,A,1.0,1.0,1,A,2,315,366,0.860655737704918
0822-15_crop_00.jpg,1,A,2,326,0.34049079754601225,0.34049079754601225,1,A,1.0,1.0,1,A,4,111,133,0.8345864661654135
0822-15_crop_00.jpg,1,A,3,90,0.8888888888888888,0.8888888888888888,1,A,1.0,1.0,1,A,5,80,97,0.8247422680412371
0822-15_crop_00.jpg,1,A,4,419,0.8568019093078759,0.8568019093078759,1,A,1.0,1.0,1,A,6,359,377,0.9522546419098143
0822-15_crop_00.jpg,1,A,5,288,0.7083333333333334,0.7083333333333334,1,A,1.0,1.0,1,A,7,204,246,0.8292682926829268
0822-15_crop_00.jpg,1,A,6,107,0.35514018691588783,0.35514018691588783,1,A,1.0,1.0,1,A,11,38,39,0.9743589743589743
0822-15_crop_00.jpg,1,A,7,143,0.6923076923076923,0.6923076923076923,1,A,1.0,1.0,1,A,10,99,101,0.9801980198019802
0822-15_crop_00.jpg,1,A,8,48,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-15_crop_00.jpg,1,A,9,153,0.8300653594771242,0.8300653594771242,1,A,1.0,1.0,1,A,12,127,139,0.9136690647482014
0822-15_crop_00.jpg,1,A,10,101,0.5841584158415841,0.5841584158415841,1,A,1.0,1.0,1,A,13,59,62,0.9516129032258065
0822-15_crop_00.jpg,1,A,11,77,0.6753246753246753,0.6753246753246753,1,A,1.0,1.0,1,A,15,52,56,0.9285714285714286
0822-15_crop_00.jpg,1,A,12,223,0.9237668161434978,0.9237668161434978,1,A,1.0,1.0,1,A,16,206,247,0.8340080971659919
0822-15_crop_00.jpg,1,A,13,228,0.9517543859649122,0.9517543859649122,1,A,1.0,1.0,1,A,17,217,292,0.7431506849315068
0822-15_crop_00.jpg,1,A,14,82,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-15_crop_00.jpg,1,A,15,70,0.014285714285714285,0.014285714285714285,1,A,1.0,1.0,1,A,18,1,3,0.3333333333333333
0822-15_crop_00.jpg,1,A,16,102,0.8725490196078431,0.8725490196078431,1,A,1.0,1.0,1,A,19,89,106,0.839622641509434
0822-15_crop_00.jpg,1,A,17,62,0.3548387096774194,0.3548387096774194,1,A,1.0,1.0,1,A,20,22,22,1.0
0822-15_crop_00.jpg,1,A,18,88,0.8409090909090909,0.8409090909090909,1,A,1.0,1.0,1,A,21,74,100,0.74
0822-15_crop_00.jpg,1,A,19,81,0.2345679012345679,0.2345679012345679,1,A,1.0,1.0,1,A,22,19,19,1.0
0822-16_crop_00.jpg,1,A,1,163,0.9079754601226994,0.9079754601226994,1,A,1.0,1.0,1,A,1,148,192,0.7708333333333334
0822-16_crop_00.jpg,1,A,2,58,0.8448275862068966,0.8448275862068966,1,A,1.0,1.0,1,A,2,49,50,0.98
0822-16_crop_00.jpg,1,A,3,253,0.9367588932806324,0.9367588932806324,1,A,1.0,1.0,1,A,3,237,293,0.8088737201365188
0822-16_crop_00.jpg,1,A,4,106,0.9905660377358491,0.9905660377358491,1,A,1.0,1.0,1,A,4,105,134,0.7835820895522388
0822-16_crop_00.jpg,1,A,5,105,0.9619047619047619,0.9619047619047619,1,A,1.0,1.0,1,A,5,101,123,0.8211382113821138
0822-16_crop_00.jpg,1,A,6,124,0.8951612903225806,0.8951612903225806,1,A,1.0,1.0,1,A,6,111,135,0.8222222222222222
0822-16_crop_00.jpg,1,A,7,92,0.9021739130434783,0.9021739130434783,1,A,1.0,1.0,1,A,7,83,93,0.8924731182795699
0822-16_crop_00.jpg,1,A,8,144,0.2986111111111111,0.2986111111111111,1,A,1.0,1.0,1,A,9,43,57,0.7543859649122807
0822-16_crop_00.jpg,1,A,9,55,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-16_crop_00.jpg,1,A,10,90,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-16_crop_00.jpg,1,A,11,66,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-16_crop_00.jpg,1,A,12,263,0.26996197718631176,0.26996197718631176,1,A,1.0,1.0,1,A,11,71,71,1.0
0822-16_crop_01.jpg,1,A,1,176,0.7272727272727273,0.7272727272727273,1,A,1.0,1.0,1,A,2,128,191,0.6701570680628273
0822-16_crop_01.jpg,1,A,2,149,0.825503355704698,0.825503355704698,1,A,1.0,1.0,1,A,3,123,145,0.8482758620689655
0822-17_crop_00.jpg,1,A,1,409,0.9755501222493888,0.9755501222493888,1,A,1.0,1.0,1,A,1,399,553,0.7215189873417721
0822-17_crop_00.jpg,1,A,2,76,0.8026315789473685,0.8026315789473685,1,A,1.0,1.0,1,A,2,61,110,0.5545454545454546
0822-17_crop_00.jpg,1,A,3,247,0.582995951417004,0.582995951417004,1,A,1.0,1.0,1,A,3,144,185,0.7783783783783784
0822-17_crop_00.jpg,1,A,4,211,0.8720379146919431,0.8720379146919431,1,A,1.0,1.0,1,A,4,184,198,0.9292929292929293
0822-17_crop_00.jpg,1,A,5,100,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-17_crop_00.jpg,1,A,6,200,0.81,0.81,1,A,1.0,1.0,1,A,5,162,175,0.9257142857142857
0822-17_crop_00.jpg,1,A,7,103,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-17_crop_00.jpg,1,A,8,156,0.8525641025641025,0.8525641025641025,1,A,1.0,1.0,1,A,6,133,592,0.22466216216216217
0822-17_crop_00.jpg,1,A,9,352,0.9346590909090909,0.9346590909090909,1,A,1.0,1.0,1,A,6,329,592,0.5557432432432432
0822-17_crop_00.jpg,1,A,10,130,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-17_crop_00.jpg,1,A,11,220,0.6681818181818182,0.6681818181818182,1,A,1.0,1.0,1,A,7,147,152,0.9671052631578947
0822-17_crop_00.jpg,1,A,12,302,0.804635761589404,0.804635761589404,1,A,1.0,1.0,1,A,8,243,272,0.8933823529411765
0822-17_crop_00.jpg,1,A,13,121,0.5289256198347108,0.5289256198347108,1,A,1.0,1.0,1,A,10,64,96,0.6666666666666666
0822-17_crop_00.jpg,1,A,14,113,0.22123893805309736,0.22123893805309736,1,A,1.0,1.0,1,A,11,25,27,0.9259259259259259
0822-17_crop_00.jpg,1,A,15,132,0.7045454545454546,0.7045454545454546,1,A,1.0,1.0,1,A,13,93,102,0.9117647058823529
0822-17_crop_00.jpg,1,A,16,179,0.5865921787709497,0.5865921787709497,1,A,1.0,1.0,1,A,14,105,108,0.9722222222222222
0822-17_crop_00.jpg,1,A,17,103,0.6407766990291263,0.6407766990291263,1,A,1.0,1.0,1,A,15,66,69,0.9565217391304348
0822-17_crop_00.jpg,1,A,18,210,0.5571428571428572,0.5571428571428572,1,A,1.0,1.0,1,A,16,117,117,1.0
0822-17_crop_00.jpg,1,A,19,332,0.677710843373494,0.677710843373494,1,A,1.0,1.0,1,A,17,225,225,1.0
0822-17_crop_00.jpg,1,A,20,82,0.8292682926829268,0.8292682926829268,1,A,1.0,1.0,1,A,18,68,309,0.22006472491909385
0822-17_crop_00.jpg,1,A,21,214,0.9252336448598131,0.9252336448598131,1,A,1.0,1.0,1,A,18,198,309,0.6407766990291263
0822-17_crop_00.jpg,1,A,22,90,0.4666666666666667,0.4666666666666667,1,A,1.0,1.0,1,A,19,42,42,1.0
0822-17_crop_00.jpg,1,A,23,96,0.8020833333333334,0.8020833333333334,1,A,1.0,1.0,1,A,21,77,89,0.8651685393258427
0822-17_crop_02.jpg,1,A,1,911,0.5773874862788145,0.5773874862788145,1,A,1.0,1.0,1,A,3,460,460,1.0
0822-17_crop_02.jpg,1,A,2,165,0.793939393939394,0.793939393939394,1,A,1.0,1.0,1,A,7,131,139,0.9424460431654677
0822-1_crop_00.jpg,1,A,1,176,0.9318181818181818,0.9318181818181818,1,A,1.0,1.0,1,A,2,164,210,0.780952380952381
0822-1_crop_00.jpg,1,A,2,62,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-1_crop_00.jpg,1,A,3,125,0.496,0.496,1,A,1.0,1.0,1,A,3,62,62,1.0
0822-1_crop_00.jpg,1,A,4,82,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-1_crop_00.jpg,1,A,5,239,0.7238493723849372,0.7238493723849372,1,A,1.0,1.0,1,A,5,173,189,0.9153439153439153
0822-21_crop_01.jpg,1,A,1,424,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-21_crop_01.jpg,1,A,2,149,0.9328859060402684,0.9328859060402684,1,A,1.0,1.0,1,A,1,139,182,0.7637362637362637
0822-21_crop_01.jpg,1,A,3,106,0.9150943396226415,0.9150943396226415,1,A,1.0,1.0,1,A,3,97,136,0.7132352941176471
0822-21_crop_01.jpg,1,A,4,144,0.8888888888888888,0.8888888888888888,1,A,1.0,1.0,1,A,4,128,136,0.9411764705882353
0822-24_crop_00.jpg,1,A,1,84,0.5476190476190477,0.5476190476190477,1,A,1.0,1.0,1,A,1,46,46,1.0
0822-24_crop_00.jpg,1,A,2,323,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-24_crop_00.jpg,1,A,3,65,0.3230769230769231,0.3230769230769231,1,A,1.0,1.0,1,A,3,21,21,1.0
0822-24_crop_00.jpg,1,A,4,68,0.8676470588235294,0.8676470588235294,1,A,1.0,1.0,1,A,4,59,262,0.22519083969465647
0822-24_crop_00.jpg,1,A,5,174,0.9367816091954023,0.9367816091954023,1,A,1.0,1.0,1,A,4,163,262,0.6221374045801527
0822-24_crop_00.jpg,1,A,6,205,0.9414634146341463,0.9414634146341463,1,A,1.0,1.0,1,A,6,193,223,0.8654708520179372
0822-24_crop_00.jpg,1,A,7,164,0.9024390243902439,0.9024390243902439,1,A,1.0,1.0,1,A,7,148,163,0.9079754601226994
0822-24_crop_00.jpg,1,A,8,49,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-24_crop_00.jpg,1,A,9,113,0.3008849557522124,0.3008849557522124,1,A,1.0,1.0,1,A,10,34,38,0.8947368421052632
0822-24_crop_00.jpg,1,A,10,126,0.753968253968254,0.753968253968254,1,A,1.0,1.0,1,A,9,95,98,0.9693877551020408
0822-24_crop_00.jpg,1,A,11,210,0.8476190476190476,0.8476190476190476,1,A,1.0,1.0,1,A,11,178,209,0.8516746411483254
0822-26_crop_01.jpg,1,A,1,100,0.85,0.85,1,A,1.0,1.0,1,A,1,85,275,0.3090909090909091
0822-26_crop_01.jpg,1,A,2,117,0.9487179487179487,0.9487179487179487,1,A,1.0,1.0,1,A,1,111,275,0.4036363636363636
0822-26_crop_01.jpg,1,A,3,83,0.9036144578313253,0.9036144578313253,1,A,1.0,1.0,1,A,2,75,88,0.8522727272727273
0822-26_crop_01.jpg,1,A,4,190,0.9421052631578948,0.9421052631578948,1,A,1.0,1.0,1,A,3,179,217,0.8248847926267281
0822-26_crop_01.jpg,1,A,5,78,0.3076923076923077,0.3076923076923077,1,A,1.0,1.0,1,A,6,24,24,1.0
0822-26_crop_01.jpg,1,A,6,50,0.28,0.28,1,A,1.0,1.0,1,A,7,14,20,0.7
0822-26_crop_01.jpg,1,A,7,81,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-26_crop_01.jpg,1,A,8,140,0.4785714285714286,0.4785714285714286,1,A,1.0,1.0,1,A,9,67,75,0.8933333333333333
0822-26_crop_01.jpg,1,A,9,96,0.7916666666666666,0.7916666666666666,1,A,1.0,1.0,1,A,10,76,85,0.8941176470588236
0822-26_crop_01.jpg,1,A,10,193,0.9067357512953368,0.9067357512953368,1,A,1.0,1.0,1,A,12,175,215,0.813953488372093
0822-26_crop_01.jpg,1,A,11,282,0.8971631205673759,0.8971631205673759,1,A,1.0,1.0,1,A,13,253,295,0.8576271186440678
0822-26_crop_01.jpg,2,B,1,301,0.6312292358803987,0.0,1,A,1.0,0.0,1,A,4,190,200,0.95
0822-2_crop_01.jpg,1,A,1,63,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-2_crop_01.jpg,1,A,2,96,0.010416666666666666,0.0,2,B,1.0,0.0,1,B,1,1,11,0.09090909090909091
0822-2_crop_01.jpg,1,A,3,100,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-2_crop_01.jpg,4,D,1,81,0.7407407407407407,0.7407407407407407,4,D,1.0,1.0,1,D,2,60,67,0.8955223880597015
0822-30_crop_01.jpg,1,A,1,197,0.8527918781725888,0.8527918781725888,1,A,1.0,1.0,1,A,2,168,199,0.8442211055276382
0822-30_crop_01.jpg,1,A,2,124,0.7096774193548387,0.7096774193548387,1,A,1.0,1.0,1,A,3,88,93,0.946236559139785
0822-30_crop_01.jpg,1,A,3,205,0.4585365853658537,0.4585365853658537,1,A,1.0,1.0,1,A,5,94,96,0.9791666666666666
0822-30_crop_01.jpg,1,A,4,38,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-30_crop_01.jpg,1,A,5,235,0.9787234042553191,0.9787234042553191,1,A,1.0,1.0,1,A,6,230,277,0.8303249097472925
0822-30_crop_01.jpg,4,D,1,731,0.5170998632010944,0.5170998632010944,4,D,1.0,1.0,1,D,8,378,378,1.0
0822-31_crop_01.jpg,1,A,1,73,0.3424657534246575,0.3424657534246575,1,A,1.0,1.0,1,A,1,25,25,1.0
0822-31_crop_01.jpg,1,A,2,264,0.928030303030303,0.928030303030303,1,A,1.0,1.0,1,A,2,245,380,0.6447368421052632
0822-31_crop_01.jpg,1,A,3,41,1.0,1.0,1,A,1.0,1.0,1,A,2,41,380,0.10789473684210527
0822-31_crop_01.jpg,1,A,4,84,0.0,0.0,0,bg,0.0,0.0,0,,0,0,0,0.0
0822-31_crop_01.jpg,1,A,5,47,0.40425531914893614,0.40425531914893614,1,A,1.0,1.0,1,A,2,19,380,0.05
0822-33_crop_00.jpg,1,A,1,180,0.8555555555555555,0.8555555555555555,1,A,1.0,1.0,1,A,1,154,185,0.8324324324324325
0822-33_crop_00.jpg,1,A,2,446,0.7152466367713004,0.7152466367713004,1,A,1.0,1.0,1,A,2,319,459,0.6949891067538126
0822-33_crop_00.jpg,1,A,3,270,0.7518518518518519,0.7518518518518519,1,A,1.0,1.0,1,A,3,203,278,0.7302158273381295
0822-33_crop_00.jpg,1,A,4,120,0.16666666666666666,0.16666666666666666,1,A,1.0,1.0,1,A,4,20,25,0.8
