image,fp_type,component_id,area_px,x,y,w,h,majority_pred_class_id,majority_pred_class_name
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,2,35,89,13,7,14,5,TINB/TINC
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,3,14,96,17,5,5,5,TINB/TINC
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,4,8,86,78,2,5,6,TIND
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,5,261,67,144,19,50,5,TINB/TINC
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,9,26,72,186,4,11,5,TINB/TINC
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,11,17,75,201,13,4,5,TINB/TINC
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,14,2,81,261,2,2,6,TIND
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,16,3,77,263,3,1,6,TIND
0506tin2_15-12_crop_01.jpg,bg_to_strip_inclusion,17,70,416,366,9,10,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,1,6,353,15,1,6,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,2,18,342,20,10,4,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,3,5,737,107,5,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,4,7,746,115,2,5,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,5,3,737,116,2,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,6,6,369,118,6,2,5,TINB/TINC
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,8,12,369,125,5,4,5,TINB/TINC
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,9,5,749,130,3,4,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,10,2,296,551,2,1,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,11,2,291,570,2,1,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,13,2,732,693,2,1,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,15,3,736,699,1,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,16,2,735,703,1,2,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,19,16,259,727,5,4,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,21,20,252,762,6,9,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,22,3,969,766,3,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,23,5,263,768,1,5,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,25,7,974,771,2,6,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,26,3,262,774,1,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,27,4,969,779,3,3,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,28,2,251,780,2,1,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,29,4,254,781,4,1,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,30,2,949,900,2,2,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,31,8,951,909,5,4,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,32,2,220,966,2,2,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,33,2,908,976,1,2,6,TIND
0506tin2_15-16_crop_00.jpg,bg_to_strip_inclusion,39,4,898,992,4,2,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,1,2,639,394,2,1,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,2,17,644,397,2,13,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,3,7,637,409,2,5,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,4,7,642,415,3,3,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,5,2,194,653,2,2,6,TIND
0506tin2_15-16_crop_02.jpg,bg_to_strip_inclusion,7,2,189,657,2,2,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,2,2,96,92,1,2,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,3,25,97,95,6,22,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,6,2,785,249,2,2,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,10,2,137,308,2,1,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,12,90,111,438,10,32,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,14,13,117,441,4,6,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,16,25,106,484,7,10,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,17,77,100,492,12,22,5,TINB/TINC
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,18,12,153,531,5,7,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,19,82,158,561,8,15,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,22,7,165,596,5,3,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,23,4,167,615,4,2,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,24,2,830,701,2,1,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,25,9,139,793,8,5,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,26,20,139,800,10,4,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,28,9,867,893,3,9,6,TIND
0506tin2_15-20_crop_00.jpg,bg_to_strip_inclusion,32,22,143,1009,6,5,6,TIND
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,2,10,813,576,2,9,1,A
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,3,3,790,583,1,3,1,A
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,4,6,818,582,1,6,1,A
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,5,16,814,588,5,8,1,A
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,7,5,642,697,2,4,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,8,2,641,702,1,2,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,9,6,647,702,1,6,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,10,4,640,715,1,4,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,11,2,646,717,1,2,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,12,9,639,722,1,9,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,13,2,645,723,1,2,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,14,2,644,726,1,2,3,C
0528_1-10_crop_00.jpg,bg_to_strip_inclusion,16,16,68,801,3,6,3,C
0528_1-10_crop_00.jpg,bg_to_D,1,50,27,634,8,8,4,D
0528_1-10_crop_00.jpg,bg_to_D,2,2,208,689,2,2,4,D
0528_1-10_crop_00.jpg,bg_to_D,3,3,208,695,3,3,4,D
0528_1-10_crop_00.jpg,bg_to_D,6,3,43,716,3,1,4,D
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,1,2,953,62,2,2,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,2,16,950,65,3,11,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,3,2,949,95,1,2,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,4,55,956,97,4,29,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,5,2,948,101,1,2,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,6,3,946,119,1,3,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,7,2,945,124,1,2,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,8,6,955,129,1,6,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,9,14,946,143,2,13,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,10,16,947,164,3,13,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,11,54,950,171,6,19,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,13,43,607,477,4,23,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,16,14,599,489,1,14,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,17,10,609,505,1,10,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,18,10,610,517,1,10,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,19,4,602,531,2,4,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,20,5,609,531,1,5,1,A
0528_1-12_crop_00.jpg,bg_to_strip_inclusion,22,3,604,539,2,3,1,A
0528_1-12_crop_00.jpg,bg_to_D,1,2,743,66,2,2,4,D
0528_1-12_crop_00.jpg,bg_to_D,2,3,681,157,3,3,4,D
0528_1-12_crop_00.jpg,bg_to_D,3,2,688,158,2,2,4,D
0528_1-12_crop_00.jpg,bg_to_D,4,2,680,161,1,2,4,D
0528_1-12_crop_00.jpg,bg_to_D,5,2,690,161,1,2,4,D
0528_1-12_crop_00.jpg,bg_to_D,6,2,681,164,2,2,4,D
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,1,70,957,194,8,14,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,2,121,970,237,11,25,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,3,4,965,261,1,4,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,4,7,965,279,2,7,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,5,5,561,867,4,2,3,C
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,7,3,567,874,1,3,3,C
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,8,2,562,876,1,2,3,C
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,9,8,563,879,2,7,3,C
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,12,8,568,886,3,6,3,C
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,13,3,286,910,3,2,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,14,13,290,918,2,13,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,15,4,286,923,1,4,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,16,51,290,945,5,24,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,17,17,285,956,2,16,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,18,8,286,986,5,3,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,20,5,287,997,1,5,1,A
0528_1-15_crop_00.jpg,bg_to_strip_inclusion,22,3,289,1015,1,3,1,A
0528_1-15_crop_00.jpg,bg_to_D,1,2,689,290,2,2,4,D
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,1,3,394,9,1,3,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,2,2,393,13,1,2,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,3,4,398,14,1,4,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,4,2,392,17,1,2,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,5,2,397,20,1,2,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,6,9,391,22,2,6,3,C
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,7,8,288,98,2,8,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,8,5,294,103,1,5,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,9,2,288,115,1,2,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,10,2,290,124,1,2,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,11,18,297,124,1,18,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,12,21,290,128,3,14,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,13,16,289,152,3,11,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,14,14,298,152,1,14,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,16,4,901,623,3,2,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,17,4,900,626,1,4,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,19,7,907,630,2,7,1,A
0528_1-15_crop_02.jpg,bg_to_strip_inclusion,20,23,903,639,7,7,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,1,16,979,13,7,13,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,6,2,984,47,1,2,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,7,2,985,50,1,2,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,8,14,986,53,3,14,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,9,7,993,71,3,7,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,10,5,989,75,3,4,1,A
0528_1-18_crop_01.jpg,bg_to_strip_inclusion,11,138,963,186,6,27,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,2,86,972,82,6,21,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,4,3,958,104,1,3,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,5,3,957,108,1,3,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,6,12,952,131,1,12,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,7,14,969,132,3,13,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,8,2,968,147,1,2,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,9,16,962,150,6,15,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,10,3,951,153,1,3,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,11,2,961,166,1,2,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,15,21,767,301,2,20,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,16,32,777,316,2,23,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,17,9,194,357,3,5,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,18,24,202,369,2,15,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,19,7,196,375,2,7,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,20,3,199,385,3,2,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,21,31,754,434,4,13,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,22,12,752,453,2,12,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,23,6,751,469,2,6,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,25,56,678,483,5,14,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,26,8,977,868,6,3,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,27,20,972,874,4,18,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,28,2,971,893,1,2,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,29,35,968,896,3,22,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,30,79,978,901,8,36,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,31,28,967,926,3,20,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,32,2,977,938,1,2,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,35,4,966,948,1,4,1,A
0528_1-19_crop_00.jpg,bg_to_strip_inclusion,37,2,973,954,1,2,1,A
0528_1-19_crop_00.jpg,bg_to_D,2,2,43,18,2,2,4,D
0528_1-19_crop_00.jpg,bg_to_D,4,3,412,96,3,3,4,D
0528_1-19_crop_00.jpg,bg_to_D,5,2,412,103,2,2,4,D
0528_1-21_crop_01.jpg,bg_to_strip_inclusion,1,101,517,16,9,23,1,A
0528_1-21_crop_01.jpg,bg_to_strip_inclusion,2,7,513,37,1,7,1,A
0528_1-21_crop_01.jpg,bg_to_strip_inclusion,3,11,512,46,1,11,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,1,2,596,33,1,2,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,2,3,595,37,1,3,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,3,36,592,41,3,35,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,4,3,581,77,1,3,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,5,12,579,83,2,12,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,6,2,578,96,1,2,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,7,7,578,107,4,5,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,10,125,432,300,9,18,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,12,3,0,345,1,3,3,C
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,14,9,570,965,3,8,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,16,34,565,973,4,32,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,17,2,573,974,1,2,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,18,2,573,986,1,2,1,A
0528_1-26_crop_00.jpg,bg_to_strip_inclusion,19,19,570,989,3,14,1,A
0528_1-26_crop_00.jpg,bg_to_D,1,66,332,146,10,9,4,D
0528_1-26_crop_02.jpg,bg_to_strip_inclusion,1,31,480,854,4,9,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,1,80,55,138,8,21,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,2,7,62,154,1,7,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,3,4,63,164,1,4,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,4,13,59,169,4,10,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,6,181,874,202,7,36,2,B
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,7,110,761,406,6,24,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,8,17,879,421,5,9,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,9,9,883,426,1,9,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,11,18,876,436,2,15,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,12,2,882,441,1,2,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,13,6,881,451,2,4,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,14,29,877,454,4,22,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,15,5,884,466,1,5,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,17,6,768,488,3,3,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,18,64,883,488,6,15,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,19,5,852,499,2,3,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,21,22,766,504,2,14,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,23,21,989,544,4,7,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,24,133,770,586,14,22,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,25,7,1002,626,3,7,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,26,3,1008,635,1,3,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,27,29,1001,639,3,16,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,28,104,836,645,8,18,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,29,7,1009,649,1,7,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,31,4,1007,665,1,4,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,32,9,1000,675,2,8,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,33,25,1006,683,2,17,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,34,4,999,684,1,4,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,35,6,1000,689,1,6,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,36,18,825,731,4,9,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,37,10,829,735,3,7,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,38,46,816,888,5,13,1,A
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,39,14,382,939,1,14,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,40,9,387,947,2,7,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,41,6,383,954,1,6,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,42,13,389,962,3,10,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,43,2,385,969,1,2,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,44,10,386,978,1,10,3,C
0528_1-32_crop_00.jpg,bg_to_strip_inclusion,45,14,390,980,3,10,3,C
0528_1-3_crop_01.jpg,bg_to_strip_inclusion,5,19,491,703,6,4,1,A
0528_1-3_crop_01.jpg,bg_to_strip_inclusion,7,5,1008,999,1,5,3,C
0528_1-3_crop_01.jpg,bg_to_strip_inclusion,8,6,1009,1008,1,6,3,C
0528_1-3_crop_01.jpg,bg_to_strip_inclusion,9,4,1007,1019,3,2,3,C
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,1,12,836,295,1,12,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,2,4,841,305,1,4,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,3,4,841,318,1,4,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,4,5,837,326,4,4,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,5,4,72,441,1,4,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,6,2,57,466,1,2,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,7,2,56,470,1,2,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,12,6,60,521,1,6,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,13,3,68,525,1,3,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,18,3,69,567,2,3,1,A
0528_1-4_crop_01.jpg,bg_to_strip_inclusion,19,57,217,608,5,14,1,A
0528_1-4_crop_01.jpg,bg_to_D,1,3,39,127,3,3,4,D
0528_1-4_crop_01.jpg,bg_to_D,4,51,735,941,7,9,4,D
0528_1-6_crop_01.jpg,bg_to_strip_inclusion,1,2,655,915,2,1,3,C
0528_1-6_crop_01.jpg,bg_to_strip_inclusion,5,14,656,926,3,11,3,C
0528_1-6_crop_01.jpg,bg_to_strip_inclusion,6,13,659,938,1,13,3,C
0528_1-6_crop_01.jpg,bg_to_strip_inclusion,7,4,664,939,1,4,3,C
0528_1-6_crop_01.jpg,bg_to_strip_inclusion,8,3,658,955,1,3,3,C
0528_1-6_crop_01.jpg,bg_to_D,2,5,362,378,5,3,4,D
0528_1-6_crop_01.jpg,bg_to_D,3,2,368,379,2,2,4,D
0528_1-7_crop_00.jpg,bg_to_strip_inclusion,1,13,373,198,1,13,3,C
0528_1-7_crop_00.jpg,bg_to_strip_inclusion,2,11,367,217,1,11,3,C
0528_1-7_crop_00.jpg,bg_to_strip_inclusion,4,2,372,230,1,2,3,C
0528_2-10_crop_01.jpg,bg_to_strip_inclusion,1,8,462,190,5,3,3,C
0528_2-10_crop_01.jpg,bg_to_strip_inclusion,2,25,844,235,4,9,3,C
0528_2-10_crop_01.jpg,bg_to_D,1,8,792,990,8,4,4,D
0528_2-10_crop_01.jpg,bg_to_D,2,2,801,991,2,1,4,D
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,1,3,549,19,1,3,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,2,17,545,31,1,17,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,3,18,546,49,2,18,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,4,6,557,48,1,6,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,6,5,552,70,2,5,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,11,3,455,304,1,3,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,12,3,449,309,1,3,1,A
0528_2-13_crop_00.jpg,bg_to_strip_inclusion,14,2,812,913,2,1,3,C
0528_2-18_crop_02.jpg,bg_to_strip_inclusion,1,32,0,108,5,23,1,A
0528_2-18_crop_02.jpg,bg_to_strip_inclusion,2,11,607,446,3,6,2,B
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,1,13,1003,26,5,5,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,2,9,1009,35,1,9,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,3,16,1003,36,2,15,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,4,5,1010,50,1,5,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,5,14,1004,54,6,9,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,7,5,770,111,2,5,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,8,14,766,116,2,11,3,C
0528_2-20_crop_00.jpg,bg_to_strip_inclusion,9,2,770,126,1,2,3,C
0528_2-20_crop_00.jpg,bg_to_D,2,12,978,123,4,7,4,D
0528_2-20_crop_03.jpg,bg_to_strip_inclusion,2,9,915,271,1,9,3,C
0528_2-20_crop_03.jpg,bg_to_strip_inclusion,3,2,912,316,1,2,3,C
0528_2-20_crop_03.jpg,bg_to_strip_inclusion,4,2,914,319,2,1,3,C
0528_2-20_crop_03.jpg,bg_to_strip_inclusion,5,68,494,830,6,15,1,A
0528_2-22_crop_00.jpg,bg_to_strip_inclusion,1,2,129,21,2,1,1,A
0528_2-22_crop_00.jpg,bg_to_strip_inclusion,3,5,132,39,1,5,1,A
0528_2-22_crop_00.jpg,bg_to_strip_inclusion,4,2,126,43,1,2,1,A
0528_2-22_crop_00.jpg,bg_to_strip_inclusion,5,73,252,880,7,25,2,B
0528_2-22_crop_00.jpg,bg_to_strip_inclusion,6,7,258,885,1,7,2,B
0528_2-24_crop_02.jpg,bg_to_strip_inclusion,1,38,492,916,7,19,1,A
0528_2-24_crop_02.jpg,bg_to_strip_inclusion,2,10,499,922,1,10,1,A
0528_2-24_crop_02.jpg,bg_to_strip_inclusion,3,15,491,946,2,11,1,A
0528_2-24_crop_02.jpg,bg_to_strip_inclusion,4,2,497,952,1,2,1,A
0528_2-24_crop_02.jpg,bg_to_strip_inclusion,5,3,492,959,3,2,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,1,62,1007,559,11,23,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,2,32,1014,578,2,20,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,3,25,998,583,9,17,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,7,2,1012,615,1,2,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,8,4,1011,618,1,4,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,9,2,120,687,2,2,1,A
0528_2-27_crop_02.jpg,bg_to_strip_inclusion,13,3,113,706,3,2,1,A
0528_2-6_crop_01.jpg,bg_to_strip_inclusion,1,4,166,499,4,4,1,A
